listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
6639610,"Cozy studio, Amazing view, Nytorget",Entire condo,entire_home,https://a0.muscache.com/im/pictures/83700519/62ae4a94_original.jpg,17,6977292,Aleksandra,"","",true,59.3126,18.0823,2,1,1,1.0,false,"Wifi,Kitchen,Room-darkening shades,Hot water kettle,Portable fans,Hot water,Body soap,Elevator,Bed linens,Extra pillows and blankets,Cleaning products,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Coffee,Clothing storage,Stove,Wine glasses,Washer,Shower gel,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Baking sheet,Freezer,Toaster",false,3,Firm,SEK,0,0,360,4.9,4.9,4.9,4.9,4.9,5.0,4.8,33588.0,340670.0,123.3,1256.8,0.74,0.0,92.0,933.3,0.0,0.0,270,0,95,365,12114.0,116132.0,154.3,1479.1,0.867,0.0,134.6,1290.4,0.0,0.0,78,0,12,90
6658825,3 bed flat with balcony in Sofo.,Entire condo,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-6658825/original/e9b3bf65-535f-4145-b3a5-f54336761be4.jpeg,15,34827539,Åsa,"","",false,59.3099,18.0764,4,3,3,1.0,false,"TV,Wifi,Kitchen,Board games,Hot water kettle,Portable fans,Conditioner,Elevator,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Coffee,Wine glasses,Washer,Smoke alarm,Essentials,Shampoo,Hangers,Hair dryer,Dedicated workspace,Freezer,Sound system,Rice maker,Bathtub,Children’s books and toys,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Dining table,Baking sheet,Toaster",false,3,Firm,SEK,0,0,53,5.0,4.9,5.0,5.0,5.0,5.0,4.8,13698.0,149021.0,181.6,1942.3,0.205,0.271,37.5,408.3,49.5,538.0,75,88,290,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
6666105,Gustavia Apartment Floor 6,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/d2ed8f36-1a2a-4bed-810c-b6093bf8ff7a.jpg,12,34891784,Gustavia Office AB,"","",false,59.3236,18.0725,3,1,2,1.0,false,"TV,Cable TV,Smoke alarm,Wifi,Fire extinguisher,Kitchen,Hangers,Hair dryer,Hot water,Iron,Elevator,Bed linens,Heating",false,3,Moderate,SEK,62,0,212,4.72,4.8,4.8,4.8,4.8,5.0,4.7,30153.0,302306.0,155.6,1594.2,0.515,0.0,82.6,828.2,0.0,0.0,188,0,177,365,12333.0,118230.0,181.2,1737.1,0.756,0.0,137.0,1313.7,0.0,0.0,68,0,22,90
6666960,Refurbished Old Town Charm - FLORY,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/63810557-1249-4968-be97-a2e25db9f8ea.jpg,16,8547277,Tom,"","",true,59.3250,18.0744,4,1,1,1.0,false,"High chair,TV,Wifi,Kitchen,Pack ’n play/Travel crib,Paid parking off premises,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Smoke alarm,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron",true,2,Limited,SEK,52,0,349,4.87,4.9,4.9,4.9,5.0,5.0,4.7,41673.0,425262.0,240.4,2472.7,0.474,0.616,114.2,1165.1,148.3,1513.4,173,84,192,365,8978.0,86069.0,235.2,2254.3,0.422,0.974,99.8,956.3,230.2,2206.9,38,51,52,90
6707749,Quiet and cosy for a family!,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-6707749/original/053ae378-deb6-4339-b353-7d7c10f3d55f.jpeg,9,18130394,Ola,"","",false,59.3042,18.0227,5,3,4,2.0,false,"TV,Washer,Smoke alarm,Wifi,Kitchen,Free parking on premises,Indoor fireplace,Dedicated workspace",,3,Firm,SEK,151,,9,4.89,4.9,5.0,4.9,4.8,5.0,4.9,27975.0,296002.0,210.0,2158.8,0.37,0.73,76.6,811.0,151.2,1600.0,135,180,230,365,871.0,8349.0,213.6,2047.7,0.044,0.121,9.7,92.8,26.4,253.0,4,57,86,90
6719086,Quirky Ornaments and Mint Green Accents at an Arty Hideaway,Entire apartment,entire_home,https://a0.muscache.com/im/pictures/a07eb445-41c3-4e0a-90ca-30e60233c7b7.jpg,33,35183741,Gustav,"","",false,59.3361,18.0813,3,1,1,1.0,false,"TV,Cable TV,Wifi,Kitchen,Pack ’n play/Travel crib,Room-darkening shades,Hot water,Body soap,Elevator,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Indoor fireplace,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron",false,2,Limited,SEK,125,0,71,4.94,5.0,4.9,4.9,5.0,5.0,4.8,7205.0,71817.0,254.0,2565.0,0.06,0.103,19.7,196.8,33.8,337.2,22,152,343,365,5346.0,51248.0,416.7,3995.2,0.133,0.222,59.4,569.4,99.0,949.0,12,36,78,90
6722790,Cosy 2-room apartment in calm area close to nature,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/c7c0497d-f938-483f-b02e-912f54ca115f.jpg,11,2417786,Soheill,"","",true,59.2932,17.9814,3,1,1,1.0,false,"TV,Blender,Wifi,Kitchen,Room-darkening shades,Hot water kettle,Paid parking off premises,Books and reading material,Pets allowed,Hot water,Bed linens,Ethernet connection,Microwave,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Paid parking on premises,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Long term stays allowed,Shampoo,Hangers,Iron,Dedicated workspace,Freezer,Toaster,Rice maker,Bathtub",,7,Firm,SEK,51,10,22,4.64,4.8,4.9,4.0,4.9,4.9,4.8,6008.0,63463.0,68.9,706.9,0.249,0.288,16.5,173.9,19.0,200.8,91,49,274,365,0.0,0.0,75.0,719.4,0.0,0.0,0.0,0.0,0.0,0.0,0,25,90,90
6753639,Large Old Town Apt with terrace - CARL,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/5e72a815-3a31-4524-8281-63513d8e8f38.jpg,33,8547277,Tom,13171028,Synnöve,true,59.3250,18.0744,6,2,2,1.0,false,"High chair,TV,Wifi,Air conditioning,Kitchen,Pack ’n play/Travel crib,Hot water,Bed linens,Microwave,Coffee maker,Indoor fireplace,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",true,2,Limited,SEK,0,0,426,4.88,4.9,4.9,4.9,4.9,5.0,4.7,97000.0,981630.0,366.0,3753.4,0.707,0.715,265.8,2689.4,268.7,2719.2,258,4,107,365,31794.0,304798.0,386.4,3704.4,0.911,0.0,353.3,3386.6,0.0,0.0,82,0,8,90
6779145,Large and luxury villa close to the city centre,Entire home,entire_home,https://a0.muscache.com/im/pictures/52cf4477-ca24-4fa5-81cf-d6295a42c5e6.jpg,26,35488274,Johan,"","",false,59.3073,18.0018,8,5,8,2.0,false,"TV,Wifi,Kitchen,Free parking on premises,Hot water kettle,Mini fridge,Outdoor furniture,Hot tub,Cleaning products,Indoor fireplace,Heating,Coffee,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Bathtub,High chair,Children’s books and toys,Blender,Fireplace guards,Pack ’n play/Travel crib,Room-darkening shades,Children’s dinnerware,Game console,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Sauna,Stove,BBQ grill,Patio or balcony,Backyard,Dining table,Outdoor playground,Baking sheet,Barbecue utensils,Sun loungers,Toaster",false,4,Firm,SEK,123,0,52,4.98,5.0,5.0,5.0,5.0,4.9,4.9,24852.0,238585.0,344.0,3517.8,0.17,0.209,68.1,653.7,83.7,803.3,62,68,303,365,22057.0,211452.0,400.4,3838.1,0.611,0.0,245.1,2349.5,0.0,0.0,55,0,35,90
6793100,Large Old Town Rooftop Apartment - BALTZAR,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/af7d38a3-6bac-4523-80d5-8214dd99bb29.jpg,22,8547277,Tom,"","",true,59.3250,18.0744,6,1,3,1.0,false,"High chair,TV,Wifi,Air conditioning,Kitchen,Pack ’n play/Travel crib,Paid parking off premises,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",true,2,Limited,SEK,74,0,303,4.83,4.9,4.9,4.9,4.9,5.0,4.7,73973.0,749634.0,322.1,3301.1,0.614,0.64,202.7,2053.8,211.4,2141.8,224,15,141,365,22773.0,218319.0,334.8,3209.6,0.756,0.895,253.0,2425.8,299.6,2872.6,68,14,22,90
6802116,Conveniently Located Private Room + Bathroom,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/2e5df64e-79d4-406e-9a4f-b1c7f29eb4fd.jpg,31,10803826,Nadia,"","",false,59.2928,17.9327,,,1,0.0,false,"Wifi,Lake access,Paid parking off premises,Pets allowed,Hot water,Bed linens,Free street parking,Refrigerator,Dishes and silverware,Heating,Paid parking on premises,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",false,3,Moderate,SEK,10,0,71,4.79,4.8,4.9,4.8,4.8,4.5,4.7,4613.0,48470.0,41.4,424.1,0.321,0.542,12.6,132.8,21.4,224.4,117,149,248,365,50.0,479.0,47.4,454.8,0.011,0.042,0.6,5.3,2.1,20.0,1,66,89,90
6803229,Bright and spacious apartment in Stockholm,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-6803229/original/4fc4144c-c0b5-4a41-9f21-8767142ce2c3.jpeg,18,32212210,Kristina,"","",false,59.3152,18.0937,4,3,4,1.5,false,"TV,Blender,Wifi,Kitchen,Room-darkening shades,Game console,Hot water,Body soap,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Coffee,Clothing storage,Stove,Wine glasses,Washer,Dryer,Single level home,Smoke alarm,BBQ grill,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Essentials,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Baking sheet,Outdoor dining area,Freezer,Toaster,Bathtub",false,4,Moderate,SEK,0,0,7,5.0,5.0,5.0,5.0,5.0,4.9,4.9,11759.0,126466.0,268.9,2747.4,0.132,0.331,32.2,346.5,81.1,872.2,48,220,317,365,0.0,0.0,343.0,3288.4,0.0,0.0,0.0,0.0,0.0,0.0,0,61,90,90
6807514,Mysig tvåa med balkong,Entire rental unit,entire_home,https://z1.muscache.cn/im/pictures/hosting/Hosting-6807514/original/b79ae318-b7ea-4999-ad76-0c882f0e330c.jpeg?aki_policy=medium,0,35635830,,"","",false,59.3208,17.9869,2,1,1,1.0,,"Wifi,Kitchen,Air conditioning,Dryer,Washer,TV,Essentials,Heating,Smoke alarm,Carbon monoxide alarm,Bathtub,Hot water,Body soap,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Backyard,Sound system,Toaster,Freezer,Wine glasses",,1,,SEK,15,,1,,,,,,,,2709.0,27900.0,95.4,979.2,0.088,0.4,7.4,76.4,33.9,348.8,32,285,333,365,0.0,0.0,103.9,996.3,0.0,0.0,0.0,0.0,0.0,0.0,0,90,90,90
6821328,Charming house close to city centre,Entire villa,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-6821328/original/5c59b934-a887-4ef1-a039-021bf7f84426.jpeg,35,22831717,Petra,"","",false,59.2784,18.0735,6,4,2,2.0,false,"TV,Wifi,Air conditioning,Kitchen,Board games,Free parking on premises,Books and reading material,Pets allowed,Free street parking,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Outdoor kitchen,Private entrance,Rice maker,Bathtub,Baby safety gates,Blender,Fireplace guards,Room-darkening shades,Game console,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Shower gel,Patio or balcony,Backyard,Dining table,Baking sheet,Barbecue utensils,Toaster",false,5,Moderate,SEK,0,0,53,4.6,4.8,4.9,4.4,4.9,4.8,4.5,22530.0,218692.0,219.9,2270.7,0.307,0.757,61.7,599.2,152.2,1477.6,112,217,253,365,14298.0,137071.0,193.4,1854.4,0.822,0.0,158.9,1523.0,0.0,0.0,74,0,16,90
6835834,Quality place  close to nature,Entire guesthouse,entire_home,https://a0.muscache.com/im/pictures/87154752/28f335d3_original.jpg,36,4922434,Julia,"","",false,59.2781,17.8743,3,1,2,1.0,false,"Wifi,Waterfront,Lake access,Kitchen,Free parking on premises,Free street parking,Laundromat nearby,Outdoor furniture,Heating,Beach access,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Outdoor dining area,Private entrance,High chair,Crib,Pack ’n play/Travel crib,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Single level home,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed",false,4,Moderate,SEK,0,0,252,4.57,4.8,4.8,4.8,4.8,4.5,4.7,5726.0,55293.0,78.3,805.2,0.197,0.0,15.7,151.5,0.0,0.0,72,0,293,365,4714.0,45193.0,79.8,765.1,0.656,0.0,52.4,502.1,0.0,0.0,59,0,31,90
6850591,Family-friendly apartment in quiet area close to city,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/265dcf38-8253-4d9c-920f-39d3780c344c.jpg,4,35895348,Annelie,"","",true,59.3050,18.0076,4,1,4,1.0,false,"TV,Smoke alarm,Wifi,First aid kit,Kitchen,Free parking on premises,Shampoo,Heating",,6,Strict,SEK,86,,26,4.69,4.8,4.8,4.8,4.9,4.8,4.8,1519.0,15545.0,90.7,933.2,0.047,0.09,4.2,42.6,8.0,82.2,17,176,348,365,792.0,7596.0,90.0,862.6,0.1,0.0,8.8,84.4,0.0,0.0,9,0,81,90
6867526,Light and spacious 2 BD apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/87127227/4e39219c_original.jpg,12,4277881,Marcus,"","",false,59.3162,18.0503,5,2,2,1.5,false,"TV,Washer,Dryer,Smoke alarm,Wifi,Fire extinguisher,Kitchen,Essentials,Elevator,Hot tub,Indoor fireplace,Heating",false,14,Moderate,SEK,52,0,4,4.75,5.0,5.0,5.0,5.0,5.0,5.0,2603.0,26838.0,198.7,2042.9,0.036,0.0,7.1,73.5,0.0,0.0,13,0,352,365,1205.0,11551.0,200.6,1923.4,0.067,0.0,13.4,128.3,0.0,0.0,6,0,84,90
6881981,Studio Tjärhovsgatan,Entire condo,entire_home,https://a0.muscache.com/im/pictures/00d6d572-3eb4-4fac-9242-6f3a042e70ea.jpg,11,34678600,Anna,"","",true,59.3151,18.0751,2,1,1,1.5,false,"TV,Cable TV,Wifi,Kitchen,Hot water kettle,Paid parking off premises,Portable fans,Hot water,Body soap,Conditioner,Elevator,Bed linens,Extra pillows and blankets,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Washer,Dryer,Smoke alarm,First aid kit,Backyard,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Freezer,Toaster",false,20,Moderate,SEK,84,0,51,4.88,4.9,5.0,4.8,4.9,4.9,4.7,20788.0,211518.0,68.9,705.7,0.83,0.929,57.0,579.5,63.8,648.8,303,39,62,365,5970.0,57238.0,83.7,802.9,0.8,0.923,66.3,636.0,76.5,733.8,72,12,18,90
6929042,Cozy Private Room with Workspace in Södermalm,Entire apartment,entire_home,https://a0.muscache.com/im/pictures/88097147/8ff3ae8f_original.jpg,27,738317,Ana,"","",false,59.3072,18.0829,,2,2,0.0,false,"TV,Children’s books and toys,Window guards,Wifi,Kitchen,Pack ’n play/Travel crib,Paid parking off premises,Pets allowed,Hot water,Elevator,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Luggage dropoff allowed,Essentials,Shampoo,Hangers,Hair dryer,Iron",false,4,Firm,SEK,0,0,28,4.82,4.8,4.9,4.8,4.9,4.8,4.6,2944.0,28224.0,100.2,1025.0,0.068,0.0,8.1,77.3,0.0,0.0,25,0,340,365,2944.0,28224.0,114.8,1100.2,0.278,0.0,32.7,313.6,0.0,0.0,25,0,65,90
6954004,"Charming, central 3 bedroom apt",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/b0d8e02e-cfcc-4197-90de-4833219a0f66.jpg,24,36456271,Christian,"","",false,59.3415,18.0368,7,4,4,2.5,false,"TV,Cable TV,Wifi,Kitchen,Books and reading material,Pets allowed,Resort access,Conditioner,Elevator,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Life size games,Outdoor dining area,Freezer,Private entrance,Sound system,Bathtub,Baby bath,Changing table,Children’s books and toys,Blender,Pack ’n play/Travel crib,Room-darkening shades,Game console,Hot water,Body soap,Bed linens,Extra pillows and blankets,Coffee maker,Refrigerator,Piano,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Shower gel,Backyard,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Baking sheet,Toaster",false,3,Firm,SEK,41,0,44,4.82,4.8,5.0,4.8,5.0,4.9,4.7,43149.0,423979.0,557.2,5741.0,0.219,0.248,118.2,1161.6,134.0,1316.7,80,43,285,365,23394.0,224272.0,546.5,5239.2,0.478,0.915,259.9,2491.9,497.7,4771.7,43,43,47,90
6971533,"Lovely apartment , central Stockholm",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/pro_photo_tool/Hosting-6971533-unapproved/original/53dcdb31-6ad5-4996-8a36-6e54e21ae5db.JPEG,15,36554453,Nadine,"","",true,59.3430,18.0432,2,1,1,1.0,false,"TV,Cable TV,Wifi,Kitchen,Hot water,Bed linens,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Wine glasses,Washer,Dryer,Smoke alarm,Patio or balcony,Fire extinguisher,Essentials,Hangers,Dining table,Hair dryer,Iron,Freezer,Toaster",false,3,Firm,SEK,0,0,112,4.89,4.9,4.9,4.9,4.9,5.0,4.8,38050.0,393749.0,127.4,1311.3,0.814,0.868,104.2,1078.8,111.3,1151.3,297,23,68,365,6351.0,60887.0,122.0,1170.0,0.578,0.776,70.6,676.5,94.8,908.8,52,23,38,90
6980794,Great ap. for 2 in hip Sthlm area,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/88491024/9239ee73_original.jpg,19,20256844,Paula,"","",false,59.3198,18.0378,2,1,1,1.0,false,"TV,Blender,Wifi,Kitchen,Hot water kettle,Books and reading material,Game console,Hot water,Body soap,Elevator,Bed linens,Microwave,Cleaning products,Coffee maker,Refrigerator,Drying rack for clothing,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Coffee,Stove,Wine glasses,Beach access,Smoke alarm,Shower gel,First aid kit,Backyard,Fire extinguisher,Essentials,Shampoo,Hangers,Dining table,Hair dryer,Iron,Freezer,Toaster",false,2,Moderate,SEK,52,0,4,4.75,5.0,5.0,4.5,5.0,5.0,5.0,23947.0,248934.0,245.7,2520.7,0.271,0.289,65.6,682.0,69.8,725.8,99,22,266,365,5363.0,51412.0,272.4,2611.8,0.222,0.29,59.6,571.2,77.7,745.1,20,21,70,90
7051558,Private villa from 1910 in Old Enskede,Entire home,entire_home,https://a0.muscache.com/im/pictures/89453110/1252a04b_original.jpg,30,12329536,Kalle,115844570,Ida,false,59.2806,18.0875,5,4,4,3.5,false,"TV,Wifi,Kitchen,Board games,Free parking on premises,Books and reading material,Pets allowed,Outdoor furniture,Cleaning products,Indoor fireplace,Heating,Paid parking on premises,Coffee,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Iron,Outdoor dining area,Freezer,Outdoor kitchen,Private entrance,Sound system,Bathtub,Children’s books and toys,Game console,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Piano,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,EV charger,BBQ grill,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Dining table,Baking sheet,Barbecue utensils,Arcade games,Sun loungers,Toaster",false,4,Firm,SEK,0,0,27,4.89,4.9,4.9,4.7,5.0,5.0,4.8,25462.0,244614.0,239.9,2469.3,0.29,0.65,69.8,670.2,156.2,1500.7,106,202,259,365,21940.0,210331.0,243.8,2337.0,1.0,0.0,243.8,2337.0,0.0,0.0,90,0,0,90
7122385,"Beautiful living, Best location!",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/eb7fea20-b517-47c6-a843-02d0c24d29b5.jpg,11,37308146,Susan,"","",false,59.3293,18.0390,3,1,2,1.0,false,"High chair,TV,Cable TV,Children’s books and toys,Wifi,Waterfront,Kitchen,Board games,Room-darkening shades,Hot water kettle,Books and reading material,Hot water,Body soap,Elevator,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Washer,Dryer,Beach access,Smoke alarm,Essentials,Hangers,Iron,Freezer,Toaster,Bathtub",false,2,Moderate,SEK,40,0,56,4.59,4.5,4.6,4.4,4.5,4.9,4.5,15311.0,151006.0,194.6,1995.1,0.203,0.0,41.9,413.7,0.0,0.0,74,0,291,365,5655.0,54213.0,214.6,2057.6,0.289,0.0,62.8,602.4,0.0,0.0,26,0,64,90
7141856,2/4-Student/Int-ship-room 15 min to Stockholm City,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-7141856/original/3eef4b8b-1985-4f0f-85b6-4e8d7608de09.jpeg,31,8387566,Mats,"","",false,59.3050,17.9778,,,1,0.0,false,"Wifi,Waterfront,Lake access,Kitchen,Hot water,Elevator,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Beach access,Smoke alarm,BBQ grill,First aid kit,Fire extinguisher,Essentials,Hair dryer,Iron,Dedicated workspace",false,7,Firm,SEK,0,0,12,4.08,4.5,4.8,3.3,4.4,4.7,3.9,1262.0,13371.0,21.8,224.9,0.151,0.27,3.5,36.6,6.2,65.5,55,161,310,365,21.0,201.0,21.0,200.9,0.011,0.02,0.2,2.2,0.4,3.9,1,39,89,90
7197438,Villa with spa bath near city,Entire villa,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-7197438/original/052d07e4-649b-4239-9b98-9e5f728a82e0.jpeg,20,37689353,Cecilia,"","",false,59.2676,18.0856,6,4,6,2.0,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water kettle,Smoking allowed,Pets allowed,Free street parking,Outdoor furniture,Hot tub,Cleaning products,Indoor fireplace,Drying rack for clothing,Heating,Paid parking on premises,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Hair dryer,Dedicated workspace,Outdoor dining area,Freezer,Children’s bikes,Private entrance,Sound system,Bathtub,High chair,Blender,Crib,Pack ’n play/Travel crib,Room-darkening shades,Bikes,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Children's playroom,Dining table,Outdoor playground,Sun loungers,Toaster",false,2,Flexible,SEK,0,10,10,4.4,4.6,4.7,3.8,4.5,4.7,4.2,14020.0,139401.0,219.9,2238.0,0.164,0.0,38.4,381.9,0.0,0.0,60,0,305,365,6763.0,64832.0,292.9,2808.1,0.278,0.0,75.1,720.4,0.0,0.0,25,0,65,90
